Country Name,Country Code,Indicator Name,Indicator Code,Period,Value
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2019Q4,1.96840173395191
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2020,1.86854885228753
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2020Q1,2.44551321551952
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2020Q2,1.87931612195785
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2020Q3,1.87341297724387
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2020Q4,1.86854885228753
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2021,2.3704852887104
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2021Q1,2.68775310762079
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2021Q2,2.55273944963922
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2021Q3,2.5393388701289
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2021Q4,2.3704852887104
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2022,2.07362139795457
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2022Q1,2.66801635283603
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2022Q2,2.48180748091493
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2022Q3,2.2957449751987
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2022Q4,2.07362139795457
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2023,1.56693869457187
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2023Q1,1.515293392376
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2023Q2,1.58564568799502
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2023Q3,1.63426492391751
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2023Q4,1.56693869457187
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2024,1.76981373641905
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2024Q1,1.76932757547035
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2024Q2,1.80858423173339
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2024Q3,1.77325453900766
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Earnings and Profitability, Return on Assets, Percent",FSERA_PT,2024Q4,1.76981373641905
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2014,-9.16494966554412
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2014Q4,-9.16494966554412
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2015,-9.93960147639977
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2015Q1,-9.46911948609346
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2015Q2,-8.45422395245116
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2015Q3,-9.94256646134171
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2015Q4,-9.93960147639977
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2016,-11.7175077913603
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2016Q1,-10.3963261403846
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2016Q2,-11.469617338337
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2016Q3,-11.4987898089643
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2016Q4,-11.7175077913603
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2017,-12.1339598838752
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2017Q1,-11.6652329683739
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2017Q2,-12.5222225944479
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2017Q3,-11.5150640696717
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2017Q4,-12.1339598838752
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2018,-12.6107869411919
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2018Q1,-11.4131470676032
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2018Q2,-12.1120797595144
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2018Q3,-11.7856952311915
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2018Q4,-12.6107869411919
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2019,-12.3640603554801
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2019Q1,-11.6030039074419
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2019Q2,-11.0988211484415
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2019Q3,-10.4846905789286
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2019Q4,-12.3640603554801
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2020,-16.5680986572793
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2020Q1,-12.3242359914111
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2020Q2,-13.8762148051591
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2020Q3,-15.4238609940037
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2020Q4,-16.5680986572793
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2021,-13.3360484196126
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2021Q1,-15.7444656842264
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2021Q2,-14.4423308044984
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2021Q3,-13.4921212401792
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2021Q4,-13.3360484196126
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2022,-13.6620004664779
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2022Q1,-12.8162121201138
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2022Q2,-12.9952976040306
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2022Q3,-12.5701800273829
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2022Q4,-13.6620004664779
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2023,-11.6761590627981
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2023Q1,-12.9059276476389
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2023Q2,-11.87319353499
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2023Q3,-11.5167091251672
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2023Q4,-11.6761590627981
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2024,-10.6431408682396
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2024Q1,-11.5172156709482
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2024Q2,-11.3067056410869
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2024Q3,-10.0335764369043
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Non-performing Loans Net of Provisions to Capital, Percent",FSKNL_PT,2024Q4,-10.6431408682396
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2005,14.4320414963235
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2005Q1,14.8249985586106
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2005Q2,14.7463157408698
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2005Q3,14.8013232585608
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2005Q4,14.4320414963235
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2006,14.4192277798337
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2006Q1,14.6731213890689
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2006Q2,14.0310636025725
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2006Q3,14.4876444927209
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2006Q4,14.4192277798337
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2007,13.3871013011181
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2007Q1,13.5112089406842
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2007Q2,13.5313358430757
Brazil,223,"Financial Soundness Indicators, Core Set, Deposit Takers, Capital Adequacy, Regulatory Tier 1 Capital to Risk-Weighted Assets, Percent",FSKRTC_PT,2007Q3,12.8298755083577
